image_path,emotion,dataset_name,width,height,file_size,age,gender
./Datasets\TFEID\neutral\m10_dfh_nx.jpg,2,TFEID,640,640,31287,1,2
./Datasets\TFEID\neutral\m11_dfh_nx.jpg,2,TFEID,640,640,29684,1,2
./Datasets\TFEID\neutral\m12_dfh_nx.jpg,2,TFEID,640,640,30674,1,2
./Datasets\TFEID\neutral\m13_dfh_nx.jpg,2,TFEID,640,640,28735,1,2
./Datasets\TFEID\neutral\m14_dfh_nx.jpg,2,TFEID,640,640,32972,2,2
./Datasets\TFEID\neutral\m15_dfh_nx.jpg,2,TFEID,640,640,29012,1,2
./Datasets\TFEID\neutral\m16_dfh_nx.jpg,2,TFEID,640,640,32720,1,2
./Datasets\TFEID\neutral\m17_dfh_nx.jpg,2,TFEID,640,640,29002,1,2
./Datasets\TFEID\neutral\m19_dfh_nx.jpg,2,TFEID,640,640,29740,2,2
./Datasets\TFEID\neutral\m20_dfh_nx.jpg,2,TFEID,640,640,31300,2,2
./Datasets\TFEID\surprised\f01_dfh_px.JPG,3,TFEID,640,640,29195,1,1
./Datasets\TFEID\surprised\f02_dfh_px.JPG,3,TFEID,640,640,30235,1,1
./Datasets\TFEID\surprised\f03_dfh_px.JPG,3,TFEID,640,640,28996,1,1
./Datasets\TFEID\surprised\f04_dfh_px.JPG,3,TFEID,640,640,29793,1,1
./Datasets\TFEID\surprised\f05_dfh_px.JPG,3,TFEID,640,640,28806,1,1
./Datasets\TFEID\surprised\f08_dfh_px.JPG,3,TFEID,640,640,29166,1,1
./Datasets\TFEID\surprised\f10_dfh_px.JPG,3,TFEID,640,640,30474,1,1
./Datasets\TFEID\surprised\f11_dfh_px.JPG,3,TFEID,640,640,30713,1,1
./Datasets\TFEID\surprised\f12_dfh_px.JPG,3,TFEID,640,640,30618,1,1
./Datasets\TFEID\surprised\f13_dfh_px.JPG,3,TFEID,640,640,32286,1,1
./Datasets\TFEID\surprised\f14_dfh_px.JPG,3,TFEID,640,640,33891,1,1
./Datasets\TFEID\surprised\f16_dfh_px.JPG,3,TFEID,640,640,32100,1,1
./Datasets\TFEID\surprised\f17_dfh_px.JPG,3,TFEID,640,640,30767,1,1
./Datasets\TFEID\surprised\f18_dfh_px.JPG,3,TFEID,640,640,35235,1,1
./Datasets\TFEID\surprised\f19_dfh_px.JPG,3,TFEID,640,640,33863,1,1
./Datasets\TFEID\surprised\f20_dfh_px.JPG,3,TFEID,640,640,33521,1,1
./Datasets\TFEID\surprised\f21_dfh_px.JPG,3,TFEID,640,640,34796,1,1
./Datasets\TFEID\surprised\m01_dfh_px.JPG,3,TFEID,640,640,37870,2,2
./Datasets\TFEID\surprised\m02_dfh_px.JPG,3,TFEID,640,640,32833,1,2
./Datasets\TFEID\surprised\m03_dfh_px.JPG,3,TFEID,640,640,31835,1,2
./Datasets\TFEID\surprised\m05_dfh_px.JPG,3,TFEID,640,640,30146,1,2
./Datasets\TFEID\surprised\m06_dfh_px.JPG,3,TFEID,640,640,31791,1,2
./Datasets\TFEID\surprised\m07_dfh_px.JPG,3,TFEID,640,640,32803,1,2
./Datasets\TFEID\surprised\m08_dfh_px.JPG,3,TFEID,640,640,31413,1,2
./Datasets\TFEID\surprised\m09_dfh_px.JPG,3,TFEID,640,640,32757,1,2
./Datasets\TFEID\surprised\m10_dfh_px.JPG,3,TFEID,640,640,36112,1,2
./Datasets\TFEID\surprised\m11_dfh_px.JPG,3,TFEID,640,640,34078,1,2
./Datasets\TFEID\surprised\m12_dfh_px.JPG,3,TFEID,640,640,33608,1,2
./Datasets\TFEID\surprised\m13_dfh_px.JPG,3,TFEID,640,640,31579,1,2
./Datasets\TFEID\surprised\m14_dfh_px.JPG,3,TFEID,640,640,37084,2,2
./Datasets\TFEID\surprised\m15_dfh_px.JPG,3,TFEID,640,640,35175,1,2
./Datasets\TFEID\surprised\m16_dfh_px.JPG,3,TFEID,640,640,36990,1,2
./Datasets\TFEID\surprised\m17_dfh_px.JPG,3,TFEID,640,640,34871,2,2
./Datasets\TFEID\surprised\m18_dfh_px.JPG,3,TFEID,640,640,33292,1,2
./Datasets\TFEID\surprised\m19_dfh_px.JPG,3,TFEID,640,640,35255,1,2
./Datasets\TFEID\surprised\m20_dfh_px.JPG,3,TFEID,640,640,34487,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy0.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,81309,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy1.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,41264,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy10.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,28921,1,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy11.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,40056,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy12.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,44904,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy13.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,62095,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy14.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,52894,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy15.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,57038,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy16.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,37578,1,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy17.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,45334,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy18.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,45299,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy2.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,38460,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy3.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,25025,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy4.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,41001,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy5.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,41268,3,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy6.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,60563,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy7.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,36901,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy8.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,46371,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\happy\Happy9.jpg,1,TrainingDataProfacial-emotion-recognition-dataset,640,640,39567,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral0.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,79577,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral1.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,33818,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral10.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,33691,1,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral11.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,36071,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral12.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,44505,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral13.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,56159,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral14.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,53638,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral15.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,55430,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral16.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,39288,1,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral17.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,48090,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral18.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,41092,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral2.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,35706,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral3.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,24124,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral4.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,30709,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral5.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,37907,3,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral6.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,57086,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral7.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,38614,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral8.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,50386,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\neutral\Neutral9.jpg,2,TrainingDataProfacial-emotion-recognition-dataset,640,640,40300,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised0.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,79033,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised1.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,32218,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised10.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,33431,1,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised11.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,44088,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised12.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,45867,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised13.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,62922,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised14.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,53517,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised15.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,53735,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised16.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,39940,1,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised17.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,50127,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised18.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,45538,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised2.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,36845,2,2
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised3.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,25216,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised4.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,36028,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised5.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,43093,3,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised6.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,61992,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised7.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,41060,1,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised8.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,39985,2,1
./Datasets\TrainingDataProfacial-emotion-recognition-dataset\surprised\Surprised9.jpg,3,TrainingDataProfacial-emotion-recognition-dataset,640,640,39841,1,1
